id,name_formal,state,official_sk,district_sk,party,gov_type,city,district_id,valid_to,last_name,valid_from,first_name,links,chamber_id,num_officials,chamber_type
201304,Stockton City Council,CA,136977,758100,,LOCAL,Stockton,6,2021-01-01 00:00:00+00,Andrade,2017-01-01 00:00:00+00,Jesus,#,4253,1,LOWER
200001,San Francisco Board of Supervisors,CA,1808,859506,,LOCAL,San Francisco,6,2019-01-08 00:00:00+00,Kim,2013-01-08 00:00:00+00,Jane,#,2636,1,LOWER
174452,Modesto City Council,CA,171500,858543,,LOCAL,Modesto,1,2019-11-12 00:00:00+00,Grewal,2015-11-10 00:00:00+00,Mani,#,3818,1,LOWER
174610,Clovis City Council,CA,173019,859306,,LOCAL,Clovis,At Large,2021-03-31 00:00:00+00,Bessinger,2017-03-31 00:00:00+00,Drew,#,3358,1,LOWER
131326,Bakersfield Mayor,CA,15570,841036,,LOCAL,Bakersfield,BAKERSFIELD,2016-12-01 00:00:00+00,Hall,2014-12-01 00:00:00+00,Harvey,#,1557,1,EXEC
197786,California State Assembly,CA,79780,752710,Democrat,STATE,,15,2018-12-03 00:00:00+00,Thurmond,2014-12-01 00:00:00+00,Tony,#,2446,1,LOWER
43477,Fresno City Council,CA,16529,1430,,LOCAL,Fresno,5,2011-01-01 00:00:00+00,Dages,2003-01-07 00:00:00+00,Mike,#,2614,1,LOWER
7777,San Francisco Board of Supervisors,CA,7777,453,,LOCAL,San Francisco,1,2009-01-08 00:00:00+00,McGoldrick,0001-01-01 00:00:00+00,Jake,#,2636,1,LOWER
184016,United States House of Representatives,CA,10163,757206,Republican,NATIONAL,,10,2019-01-03 00:00:00+00,Denham,2013-01-03 00:00:00+00,Jeff,#,4507,1,LOWER
194593,Santa Rosa City Council,CA,168689,858420,,LOCAL,Santa Rosa,At Large,2020-11-30 00:00:00+00,Olivares,2016-11-01 00:00:00+00,Ernesto,#,3801,1,LOWER
199846,Long Beach Mayor,CA,18156,218,,LOCAL,Long Beach,LONG BEACH,2018-07-19 00:00:00+00,Garcia,2014-07-17 00:00:00+00,Robert,69744,374,1,EXEC
71286,San Bernardino City Council,CA,17311,737,,LOCAL,San Bernardino,2,2014-03-07 00:00:00+00,Jenkins,2011-08-01 00:00:00+00,Robert,#,4333,1,LOWER
200723,California State Assembly,CA,79834,752691,Democrat,STATE,,25,2018-12-03 00:00:00+00,Chu,2014-12-01 00:00:00+00,Kansen,#,2446,1,LOWER
168790,Thousand Oaks City Council,CA,168664,858418,,LOCAL,Thousand Oaks,At Large,2020-12-01 00:00:00+00,McCoy,2016-12-01 00:00:00+00,Rob,#,3415,1,LOWER
4322,United States House of Representatives,CA,4322,812,Republican,NATIONAL,,4,2009-01-03 00:00:00+00,Doolittle,2007-01-04 00:00:00+00,John,#,4507,0,LOWER
168477,Vallejo City Council,CA,168425,858340,,LOCAL,Vallejo,At Large,2019-01-01 00:00:00+00,Malgapo,2014-12-05 00:00:00+00,Jesus,#,3455,1,LOWER
201177,United States House of Representatives,CA,3013,757208,Democrat,NATIONAL,,9,2019-01-03 00:00:00+00,McNerney,2013-01-03 00:00:00+00,Jerry,#,4507,1,LOWER
194356,California State Assembly,CA,80135,752654,Democrat,STATE,,62,2018-12-03 00:00:00+00,Burke,2014-12-01 00:00:00+00,Autumn,#,2446,1,LOWER
192557,California Senate,CA,60242,752753,Republican,STATE,,14,2018-12-03 00:00:00+00,Vidak,2014-12-01 00:00:00+00,Andy,#,1403,1,UPPER
15030,United States House of Representatives,CA,15030,861,Democrat,NATIONAL,,10,2013-01-03 00:00:00+00,Garamendi,2009-11-03 00:00:00+00,John,#,4507,0,LOWER
175853,Riverside City Council,CA,110270,1795,,LOCAL,Riverside,7,2017-07-08 00:00:00+00,Burnard,2015-07-07 00:00:00+00,John,#,2717,1,LOWER
194212,El Monte City Council,CA,168995,858424,,LOCAL,El Monte,At Large,2018-11-06 00:00:00+00,Macias,2013-11-05 00:00:00+00,Norma,#,3812,1,LOWER
168812,Victorville City Council,CA,168400,858426,,LOCAL,Victorville,At Large,2018-11-06 00:00:00+00,Kennedy,2014-11-04 00:00:00+00,Jim,#,4016,1,LOWER
80956,San Jose City Council,CA,7131,2697,,LOCAL,San Jose,7,2015-01-01 00:00:00+00,Nguyen,0001-01-01 00:00:00+00,Madison,#,2638,1,LOWER
131970,Fresno City Council,CA,1924,1606,,LOCAL,Fresno,6,2017-01-03 00:00:00+00,Brand,2009-01-06 00:00:00+00,Lee,197724,2614,1,LOWER
41848,California Senate,CA,20421,752745,,STATE,,4,2013-01-14 00:00:00+00,VACANT,2012-12-03 00:00:00+00,VACANT,#,1403,1,UPPER
196421,Chula Vista City Council,CA,171015,859133,,LOCAL,Chula Vista,At Large,2018-12-04 00:00:00+00,Salas,2014-12-02 00:00:00+00,Mary,#,3848,1,LOWER
178425,Berkeley City Council,CA,11073,841039,,LOCAL,Berkeley,7,2018-12-01 00:00:00+00,Worthington,2014-12-01 00:00:00+00,Kriss,#,4500,1,LOWER
14303,California Senate,CA,14303,728,Democrat,STATE,,21,2012-12-03 00:00:00+00,Liu,2008-12-01 00:00:00+00,Carol,#,1403,0,UPPER
195110,Irvine City Council,CA,168991,858335,,LOCAL,Irvine,At Large,2020-12-01 00:00:00+00,Shea,2016-12-01 00:00:00+00,Christina,#,3371,1,LOWER
12563,San Bernardino City Council,CA,12563,737,,LOCAL,San Bernardino,2,2010-03-01 00:00:00+00,Baxter,0001-01-01 00:00:00+00,Dennis,#,4333,1,LOWER
196170,Burbank City Council,CA,169013,858405,,LOCAL,Burbank,At Large,2021-05-03 00:00:00+00,Talamantes,2017-05-01 00:00:00+00,Jess,#,3525,1,LOWER
17643,San Francisco Board of Supervisors,CA,17643,1810,,LOCAL,San Francisco,7,2013-01-01 00:00:00+00,Elsbernd,0001-01-01 00:00:00+00,Sean,#,2636,1,LOWER
192961,California Senate,CA,11020,752762,Democrat,STATE,,35,2020-12-07 00:00:00+00,Bradford,2016-12-05 00:00:00+00,Steven,80145,1403,1,UPPER
16112,Los Angeles County Board of Supervisors,CA,16112,2926,,LOCAL,Los Angeles,2,2008-12-01 00:00:00+00,Burke,0001-01-01 00:00:00+00,Yvonne,#,1614,1,LOWER
71294,San Bernardino Mayor,CA,11904,272,,LOCAL,San Bernardino,SAN BERNARDINO,2014-03-07 00:00:00+00,Morris,2006-03-07 00:00:00+00,Patrick,#,87,1,EXEC
201321,California State Assembly,CA,80088,752651,Republican,STATE,,42,2018-12-03 00:00:00+00,Mayes,2014-12-01 00:00:00+00,Chad,#,2446,1,LOWER
32823,Bakersfield City Council,CA,10045,366,,LOCAL,Bakersfield,1,2012-12-03 00:00:00+00,Salas,2011-01-01 00:00:00+00,Rudy,194483,2613,1,LOWER
168520,Norwalk City Council,CA,168433,858406,,LOCAL,Norwalk,At Large,2019-03-31 00:00:00+00,Shryock,2011-03-01 00:00:00+00,Leonard,#,3477,1,LOWER
188696,Pasadena City Council,CA,168504,858366,,LOCAL,Pasadena,7,2019-05-06 00:00:00+00,Wilson,2015-05-04 00:00:00+00,Andy,#,4542,1,LOWER
104574,United States House of Representatives,CA,10754,757231,Democrat,NATIONAL,,46,2017-01-03 00:00:00+00,Sanchez,2013-01-03 00:00:00+00,Loretta,#,4507,1,LOWER
188188,United States House of Representatives,CA,8337,757195,Democrat,NATIONAL,,51,2019-01-03 00:00:00+00,Vargas,2013-01-03 00:00:00+00,Juan,32677,4507,1,LOWER
32671,California Senate,CA,5770,839,Democrat,STATE,,26,2012-12-03 00:00:00+00,Price,2010-12-06 00:00:00+00,Curren,#,1403,0,UPPER
14982,California Senate,CA,14982,767,Democrat,STATE,,3,2008-12-01 00:00:00+00,Migden,0001-01-01 00:00:00+00,Carole,#,1403,0,UPPER
198816,California Senate,CA,6240,752765,Democrat,STATE,,6,2018-12-03 00:00:00+00,Pan,2014-12-01 00:00:00+00,Richard,80052,1403,1,UPPER
181350,San Jose City Council,CA,56635,2703,,LOCAL,San Jose,10,2021-01-01 00:00:00+00,Khamis,2012-12-31 00:00:00+00,Johnny,#,2638,1,LOWER
122070,Berkeley City Council,CA,15303,620,,LOCAL,Berkeley,2,2014-12-01 00:00:00+00,Moore,2008-12-02 00:00:00+00,Darryl,#,4500,1,LOWER
7252,San Francisco Board of Supervisors,CA,7252,1006,,LOCAL,San Francisco,3,2009-01-08 00:00:00+00,Peskin,0001-01-01 00:00:00+00,Aaron,#,2636,1,LOWER
176607,Garden Grove City Council,CA,174887,858714,,LOCAL,Garden Grove,1,2018-12-18 00:00:00+00,Beard,2014-12-16 00:00:00+00,Kris,#,4572,1,LOWER
197436,Ontario City Council,CA,168734,858342,,LOCAL,Ontario,At Large,2018-11-30 00:00:00+00,Wapner,2015-11-01 00:00:00+00,Alan,#,3806,1,LOWER
178464,Sacramento City Council,CA,35658,2669,,LOCAL,Sacramento,4,2020-11-24 00:00:00+00,Hansen,2012-12-11 00:00:00+00,Steve,#,2630,1,LOWER
195846,Fontana City Council,CA,168739,858422,,LOCAL,Fontana,At Large,2020-12-08 00:00:00+00,Armendarez,2016-12-13 00:00:00+00,Jesse,#,3803,1,LOWER
194470,California State Assembly,CA,32787,752705,Democrat,STATE,,22,2018-12-03 00:00:00+00,Mullin,2012-12-03 00:00:00+00,Kevin,#,2446,1,LOWER
130797,Los Angeles City Council,CA,8287,758075,,LOCAL,Los Angeles,7,2016-09-10 00:00:00+00,Fuentes,2013-07-01 00:00:00+00,Felipe,#,4327,1,LOWER
12748,Riverside City Council,CA,12748,1673,,LOCAL,Riverside,6,2014-01-01 00:00:00+00,Hart,0001-01-01 00:00:00+00,Nancy,#,2717,1,LOWER
200214,Antioch City Council,CA,170343,858690,,LOCAL,Antioch,At Large,2020-12-01 00:00:00+00,Wright,2016-12-08 00:00:00+00,Sean,#,3492,1,LOWER
199247,Long Beach City Council,CA,74665,2788,,LOCAL,Long Beach,9,2018-07-19 00:00:00+00,Richardson,2014-07-17 00:00:00+00,Rex,#,1473,1,LOWER
195941,San Jose City Council,CA,136873,2691,,LOCAL,San Jose,4,2021-01-01 00:00:00+00,Diep,2017-01-01 00:00:00+00,Lan,#,2638,1,LOWER
80048,California State Assembly,CA,2392,752689,Democrat,STATE,,2,2014-12-01 00:00:00+00,Chesbro,2012-12-03 00:00:00+00,Wesley,#,2446,1,LOWER
195827,Oakland Mayor,CA,8190,841070,Non-partisan,LOCAL,Oakland,OAKLAND,2019-01-07 00:00:00+00,Schaaf,2015-01-05 00:00:00+00,Libby,24631,2626,1,EXEC
200776,Los Angeles City Council,CA,167537,758075,,LOCAL,Los Angeles,7,2021-07-01 00:00:00+00,Rodriguez,2017-07-01 00:00:00+00,Monica,#,4327,1,LOWER
4083,San Bernardino City Council,CA,4083,1286,,LOCAL,San Bernardino,4,2010-03-01 00:00:00+00,Derry,0001-01-01 00:00:00+00,Neil,#,4333,1,LOWER
107426,San Diego City Council,CA,6590,752537,Democrat,LOCAL,San Diego,3,2016-12-05 00:00:00+00,Gloria,2012-12-03 00:00:00+00,Todd,#,4259,1,LOWER
200411,Los Angeles City Council,CA,13427,758078,,LOCAL,Los Angeles,12,2019-07-01 00:00:00+00,Englander,2013-07-01 00:00:00+00,Mitchell,#,4327,1,LOWER
32629,California Senate,CA,20421,755,,STATE,,4,2012-12-03 00:00:00+00,VACANT,2012-08-31 00:00:00+00,VACANT,#,1403,0,UPPER
195807,United States House of Representatives,CA,137140,757218,Democrat,NATIONAL,,17,2019-01-03 00:00:00+00,Khanna,2017-01-03 00:00:00+00,Ro,#,4507,1,LOWER
199556,Rialto City Council,CA,168848,858423,,LOCAL,Rialto,At Large,2020-12-01 00:00:00+00,Robertson,2016-11-01 00:00:00+00,Deborah,#,3346,1,LOWER
196466,Pomona City Council,CA,170726,858832,,LOCAL,Pomona,1,2020-11-09 00:00:00+00,Gonzalez,2016-11-14 00:00:00+00,Rubio,#,3865,1,LOWER
34206,United States House of Representatives,CA,34204,937,Republican,NATIONAL,,42,2013-01-03 00:00:00+00,Miller,2011-01-06 16:01:23+00,Gary,#,4507,0,LOWER
188375,United States House of Representatives,CA,16319,757236,Democrat,NATIONAL,,43,2019-01-03 00:00:00+00,Waters,2013-01-03 00:00:00+00,Maxine,#,4507,1,LOWER
178451,Anaheim City Council,CA,68515,758706,,LOCAL,Anaheim,At Large,2018-12-04 00:00:00+00,Murray,2013-09-24 00:00:00+00,Kris,#,4255,2,LOWER
194501,California State Assembly,CA,32721,752724,Democrat,STATE,,8,2018-12-03 00:00:00+00,Cooley,2012-12-03 00:00:00+00,Ken,#,2446,1,LOWER
188135,California State Assembly,CA,188132,752667,,STATE,,51,2017-12-16 00:00:00+00,VACANT,2017-06-06 00:00:00+00,VACANT,#,2446,1,LOWER
194489,California State Assembly,CA,134799,752685,Republican,STATE,,71,2018-12-03 00:00:00+00,Voepel,2016-12-05 00:00:00+00,Randy,#,2446,1,LOWER
168519,Norwalk City Council,CA,168435,858406,,LOCAL,Norwalk,At Large,2021-03-31 00:00:00+00,Rios,1989-03-07 00:00:00+00,Margarita,#,3477,1,LOWER
184373,San Bernardino City Council,CA,69933,1511,,LOCAL,San Bernardino,5,2021-01-01 00:00:00+00,Nickel,2014-02-12 00:00:00+00,Henry,#,4333,1,LOWER
197442,Anaheim City Council,CA,134827,841709,,LOCAL,Anaheim,1,2020-12-01 00:00:00+00,Barnes,2016-12-06 00:00:00+00,Denise,#,4255,1,LOWER
192955,California Senate,CA,11057,752744,Democrat,STATE,,17,2020-12-07 00:00:00+00,Monning,2012-12-03 00:00:00+00,William,#,1403,1,UPPER
194355,California State Assembly,CA,80217,752673,Republican,STATE,,73,2018-12-03 00:00:00+00,Brough,2014-12-01 00:00:00+00,William,#,2446,1,LOWER
199250,Riverside City Council,CA,168344,1278,,LOCAL,Riverside,4,2021-07-13 00:00:00+00,Conder,2017-07-11 00:00:00+00,Chuck,#,2717,1,LOWER
174607,Clovis City Council,CA,173020,859306,,LOCAL,Clovis,At Large,2021-03-31 00:00:00+00,Ashbeck,2012-01-01 00:00:00+00,Lynne,#,3358,1,LOWER
89956,California Senate,CA,77021,752762,,STATE,,35,2014-12-10 00:00:00+00,VACANT,2014-09-22 00:00:00+00,VACANT,#,1403,1,UPPER
13312,Oakland City Council,CA,13312,1261,,LOCAL,Oakland,4,2011-01-01 00:00:00+00,Quan,0001-01-01 00:00:00+00,Jean,#,2823,1,LOWER
184369,San Bernardino City Council,CA,1971,446,,LOCAL,San Bernardino,1,2019-01-01 00:00:00+00,Marquez,2010-03-01 00:00:00+00,Virginia,#,4333,1,LOWER
200150,Los Angeles City Council,CA,58939,758080,,LOCAL,Los Angeles,11,2021-07-01 00:00:00+00,Bonin,2013-07-01 00:00:00+00,Mike,#,4327,1,LOWER
11790,California Senate,CA,11790,697,Republican,STATE,,36,2010-12-06 00:00:00+00,Hollingsworth,2006-12-01 00:00:00+00,Dennis,#,1403,0,UPPER
197824,Santa Clara City Council,CA,171511,858680,,LOCAL,Santa Clara,At Large,2019-01-01 00:00:00+00,Caserta,2015-01-01 00:00:00+00,Dominic,#,4269,1,LOWER
177993,Corona City Council,CA,168659,858339,,LOCAL,Corona,At Large,2018-12-01 00:00:00+00,Montanez,2014-12-01 00:00:00+00,Eugene,#,3398,1,LOWER
168808,Murrieta City Council,CA,168544,858386,,LOCAL,Murrieta,At Large,2020-12-01 00:00:00+00,Seyarto,2016-12-06 00:00:00+00,Kelly,#,3498,1,LOWER
198055,Garden Grove City Council,CA,174888,858478,,LOCAL,Garden Grove,2,2020-12-15 00:00:00+00,O'Neill,2016-12-20 00:00:00+00,John,#,4572,1,LOWER
195995,Moreno Valley City Council,CA,171332,858953,,LOCAL,Moreno Valley,3,2021-01-05 00:00:00+00,Marquez,2017-07-04 00:00:00+00,David,#,3825,1,LOWER
178468,Sacramento Mayor,CA,133761,264,,LOCAL,Sacramento,SACRAMENTO,2020-11-24 00:00:00+00,Steinberg,2016-11-22 00:00:00+00,Darrell,#,2631,1,EXEC
43480,Fresno City Council,CA,18186,1606,,LOCAL,Fresno,6,2009-01-01 00:00:00+00,Duncan,2001-01-02 00:00:00+00,Jerry,#,2614,1,LOWER
69744,Long Beach City Council,CA,18156,2797,,LOCAL,Long Beach,1,2014-07-17 00:00:00+00,Garcia,2009-05-04 00:00:00+00,Robert,199846,1473,1,LOWER
168518,Norwalk City Council,CA,168431,858406,,LOCAL,Norwalk,At Large,2021-03-31 00:00:00+00,Perez,2017-03-07 00:00:00+00,Jennifer,#,3477,1,LOWER
168482,Vallejo City Council,CA,168429,858340,,LOCAL,Vallejo,At Large,2021-01-01 00:00:00+00,Verder-Aliga,2016-12-05 00:00:00+00,Rozzana,#,3455,1,LOWER
192326,California Senate,CA,110017,752751,Democrat,STATE,,7,2020-12-07 00:00:00+00,Glazer,2015-05-28 00:00:00+00,Steve,#,1403,1,UPPER
197839,United States House of Representatives,CA,7960,757215,Democrat,NATIONAL,,14,2019-01-03 00:00:00+00,Speier,2013-01-03 00:00:00+00,Jackie,#,4507,1,LOWER
79808,California Senate,CA,8772,752732,Republican,STATE,,38,2014-12-01 00:00:00+00,Wyland,2012-12-03 00:00:00+00,Mark,#,1403,1,UPPER
201217,San Diego City Council,CA,24204,752539,Republican,LOCAL,San Diego,5,2020-12-07 00:00:00+00,Kersey,2012-12-03 00:00:00+00,Mark,#,4259,1,LOWER
122063,Berkeley City Council,CA,12735,841044,,LOCAL,Berkeley,3,2016-11-30 00:00:00+00,Anderson,2014-12-01 00:00:00+00,Maxwell,#,4500,1,LOWER
168627,Simi Valley City Council,CA,168533,858419,,LOCAL,Simi Valley,At Large,2018-12-01 00:00:00+00,Judge,2014-12-15 00:00:00+00,Mike,#,3448,1,LOWER
197862,California Senate,CA,142085,752760,Democrat,STATE,,29,2020-12-07 00:00:00+00,Newman,2016-12-05 00:00:00+00,Josh,#,1403,1,UPPER
17931,California Senate,CA,17931,743,Democrat,STATE,,7,2008-12-01 00:00:00+00,Torlakson,0001-01-01 00:00:00+00,Tom,#,1403,0,UPPER
195820,Oakland City Council,CA,86916,841068,,LOCAL,Oakland,2,2019-01-07 00:00:00+00,Guillen,2015-01-05 00:00:00+00,Abel,#,2823,1,LOWER
200729,Clovis City Council,CA,173022,859306,,LOCAL,Clovis,At Large,2021-03-31 00:00:00+00,Mouanoutoua,2017-03-31 00:00:00+00,Vong,#,3358,1,LOWER
106942,California Senate,CA,9202,752749,Democrat,STATE,,11,2016-12-05 00:00:00+00,Leno,2012-12-03 00:00:00+00,Mark,#,1403,1,UPPER
168789,Thousand Oaks City Council,CA,168662,858418,,LOCAL,Thousand Oaks,At Large,2018-12-01 00:00:00+00,Fox,2014-12-01 00:00:00+00,Andrew,#,3415,1,LOWER
194590,Oceanside City Council,CA,168695,858368,,LOCAL,Oceanside,At Large,2018-12-04 00:00:00+00,Lowery,2014-12-03 00:00:00+00,Chuck,#,3424,1,LOWER
184370,San Bernardino City Council,CA,65449,737,,LOCAL,San Bernardino,2,2019-01-01 00:00:00+00,Barrios,2014-03-07 00:00:00+00,Benito,#,4333,1,LOWER
194570,Sunnyvale City Council,CA,168712,858370,,LOCAL,Sunnyvale,At Large,2018-12-31 00:00:00+00,Larsson,2015-07-28 00:00:00+00,Gustav,#,3377,1,LOWER
54581,Los Angeles City Council,CA,17169,1936,,LOCAL,Los Angeles,9,2013-07-01 00:00:00+00,Perry,2005-07-01 00:00:00+00,Jan,#,4327,0,LOWER
69162,California State Assembly,CA,63415,752655,,STATE,,54,2013-12-05 00:00:00+00,VACANT,2013-09-26 15:12:52+00,VACANT,#,2446,1,LOWER
16125,California Senate,CA,16125,793,Republican,STATE,,15,2010-04-27 00:00:00+00,Maldonado,2008-12-01 00:00:00+00,Abel,#,1403,0,UPPER
106429,California State Assembly,CA,80137,752662,Republican,STATE,,65,2016-12-05 00:00:00+00,Kim,2014-12-01 00:00:00+00,Young,#,2446,1,LOWER
181800,Jurupa Valley City Council,CA,173552,859145,,LOCAL,Jurupa Valley,At Large,2020-01-01 00:00:00+00,Lauritzen,2017-01-01 00:00:00+00,Verne,#,4316,1,LOWER
168615,Concord City Council,CA,168551,858413,,LOCAL,Concord,At Large,2018-12-01 00:00:00+00,Hoffmeister,2014-12-02 00:00:00+00,Laura,#,3423,1,LOWER
134818,San Diego City Council,CA,6590,1003,,LOCAL,San Diego,3,2012-12-03 00:00:00+00,Gloria,2008-01-01 00:00:00+00,Todd,194496,4259,0,LOWER
159523,United States House of Representatives,CA,3255,757191,Republican,NATIONAL,,49,2019-01-03 00:00:00+00,Issa,2013-01-03 00:00:00+00,Darrell,#,4507,1,LOWER
194469,California State Assembly,CA,32921,752647,Republican,STATE,,67,2018-12-03 00:00:00+00,Melendez,2012-12-03 00:00:00+00,Melissa,#,2446,1,LOWER
188260,United States House of Representatives,CA,8,757189,Democrat,NATIONAL,,26,2019-01-03 00:00:00+00,Brownley,2013-01-03 00:00:00+00,Julia,#,4507,1,LOWER
200155,California State Assembly,CA,134793,752671,Republican,STATE,,68,2018-12-03 00:00:00+00,Choi,2016-12-05 00:00:00+00,Steven,#,2446,1,LOWER
199244,Long Beach City Council,CA,74663,2790,,LOCAL,Long Beach,5,2018-07-19 00:00:00+00,Mungo,2014-07-17 00:00:00+00,Stacy,#,1473,1,LOWER
8935,California Senate,CA,8935,816,Democrat,STATE,,16,2010-12-06 00:00:00+00,Florez,0001-01-01 00:00:00+00,Dean,#,1403,0,UPPER
194452,California State Assembly,CA,32785,752716,Democrat,STATE,,21,2018-12-03 00:00:00+00,Gray,2012-12-03 00:00:00+00,Adam,#,2446,1,LOWER
92870,United States House of Representatives,CA,34204,757202,Republican,NATIONAL,,31,2015-01-06 00:00:00+00,Miller,2013-01-03 00:00:00+00,Gary,#,4507,1,LOWER
16220,California Senate,CA,16220,775,Democrat,STATE,,9,2008-12-01 00:00:00+00,Perata,0001-01-01 00:00:00+00,Don,#,1403,0,UPPER
168819,Hayward City Council,CA,168421,858346,,LOCAL,Hayward,At Large,2020-11-10 00:00:00+00,Salinas,2016-06-01 00:00:00+00,Mark,#,3518,1,LOWER
1694,United States House of Representatives,CA,1694,935,Democrat,NATIONAL,,36,2011-07-19 00:00:00+00,Harman,2011-01-06 00:00:00+00,Jane,#,4507,0,LOWER
162438,United States House of Representatives,CA,7499,757229,Democrat,NATIONAL,,27,2019-01-03 00:00:00+00,Chu,2013-01-03 00:00:00+00,Judy,#,4507,1,LOWER
194498,California State Assembly,CA,134757,752649,Democrat,STATE,,47,2018-12-03 00:00:00+00,Reyes,2016-12-05 00:00:00+00,Eloise,#,2446,1,LOWER
86938,Oakland Mayor,CA,18298,241,,LOCAL,Oakland,OAKLAND,2015-01-05 00:00:00+00,Quan,2011-01-01 00:00:00+00,Jean,#,2626,1,EXEC
122055,Bakersfield City Council,CA,3513,1583,,LOCAL,Bakersfield,6,2014-12-01 00:00:00+00,Sullivan,1995-06-01 00:00:00+00,Jacquie,#,2613,1,LOWER
199415,Long Beach City Council,CA,74661,2797,,LOCAL,Long Beach,1,2018-07-19 00:00:00+00,Gonzalez,2014-07-17 00:00:00+00,Lena,#,1473,1,LOWER
196555,Santa Clarita City Council,CA,718,859008,,LOCAL,Santa Clarita,At Large,2020-12-08 00:00:00+00,Smyth,2016-12-13 00:00:00+00,Cameron,#,4140,1,LOWER
196481,Lancaster City Council,CA,168516,858345,,LOCAL,Lancaster,At Large,2020-04-28 00:00:00+00,Underwood-Jacobs,2015-04-14 00:00:00+00,Angela,#,4323,1,LOWER
181412,Stockton City Council,CA,87658,758098,,LOCAL,Stockton,3,2019-01-01 00:00:00+00,Loftus,2015-01-01 00:00:00+00,Susan,#,4253,1,LOWER
80214,Long Beach City Council,CA,14016,2789,,LOCAL,Long Beach,4,2014-12-01 00:00:00+00,O'Donnell,2004-07-15 00:00:00+00,Patrick,194474,1473,1,LOWER
200453,Carlsbad City Council,CA,168461,858428,,LOCAL,Carlsbad,At Large,2018-11-13 00:00:00+00,Hall,2016-01-01 00:00:00+00,Matt,#,4256,1,LOWER
200856,Palmdale City Council,CA,170721,859131,,LOCAL,Palmdale,At Large,2018-11-30 00:00:00+00,Ledford,2016-11-30 00:00:00+00,James,#,3878,1,LOWER
185320,Huntington Beach City Council,CA,171965,858920,,LOCAL,Huntington Beach,At Large,2020-11-23 00:00:00+00,Brenden,2016-11-28 00:00:00+00,Patrick,#,3107,1,LOWER
63414,California Senate,CA,58912,752726,,STATE,,26,2013-09-26 00:00:00+00,VACANT,2013-07-02 17:50:59+00,VACANT,#,1403,1,UPPER
196467,Pomona City Council,CA,170727,858954,,LOCAL,Pomona,2,2018-11-12 00:00:00+00,Robledo,2014-11-10 00:00:00+00,Adriana,#,3865,1,LOWER
79794,California Senate,CA,476,752765,Democrat,STATE,,6,2014-12-01 00:00:00+00,Steinberg,2012-12-03 00:00:00+00,Darrell,#,1403,1,UPPER
54714,San Francisco Board of Supervisors,CA,19118,1523,,LOCAL,San Francisco,5,2013-01-08 00:00:00+00,Olague,2009-01-01 00:00:00+00,Christina,#,2636,1,LOWER
6436,California Senate,CA,6436,749,Democrat,STATE,,5,2008-12-01 00:00:00+00,Machado,0001-01-01 00:00:00+00,Michael,#,1403,0,UPPER
80056,California State Assembly,CA,17918,752691,Democrat,STATE,,25,2014-12-01 00:00:00+00,Wieckowski,2012-12-03 00:00:00+00,Bob,192562,2446,1,LOWER
23748,Bakersfield City Council,CA,7402,617,,LOCAL,Bakersfield,2,2012-12-01 00:00:00+00,Benham,2008-11-01 00:00:00+00,Sue,#,2613,1,LOWER
131989,Los Angeles County Board of Supervisors,CA,5054,2929,,LOCAL,Los Angeles,4,2016-12-05 00:00:00+00,Knabe,2011-01-01 00:00:00+00,Don,#,1614,1,LOWER
11493,California Senate,CA,11493,839,Democrat,STATE,,26,2010-12-06 00:00:00+00,Ridley-Thomas,2008-12-01 00:00:00+00,Mark,#,1403,0,UPPER
10586,United States House of Representatives,CA,10586,909,Democrat,NATIONAL,,28,2013-01-03 00:00:00+00,Berman,2011-01-06 00:00:00+00,Howard,#,4507,0,LOWER
181329,San Francisco Board of Supervisors,CA,140195,859499,,LOCAL,San Francisco,1,2021-01-08 00:00:00+00,Fewer,2017-01-08 00:00:00+00,Sandra,#,2636,1,LOWER
168618,Concord City Council,CA,168554,858413,,LOCAL,Concord,At Large,2020-12-01 00:00:00+00,Obringer,2016-12-06 00:00:00+00,Carlyn,#,3423,1,LOWER
7725,United States House of Representatives,CA,7725,845,Republican,NATIONAL,,50,2013-01-03 00:00:00+00,Bilbray,2011-01-06 00:00:00+00,Brian,#,4507,0,LOWER
192534,California Senate,CA,1251,752737,Republican,STATE,,23,2020-12-07 00:00:00+00,Morrell,2014-04-04 00:00:00+00,Mike,72241,1403,1,UPPER
17506,United States House of Representatives,CA,17506,874,Democrat,NATIONAL,,14,2013-01-03 00:00:00+00,Eshoo,2011-01-06 00:00:00+00,Anna,#,4507,0,LOWER
194385,California State Assembly,CA,134744,752711,Republican,STATE,,34,2018-12-03 00:00:00+00,Fong,2016-12-05 00:00:00+00,Vince,#,2446,1,LOWER
196550,Santa Clarita City Council,CA,170624,859008,,LOCAL,Santa Clarita,At Large,2018-12-11 00:00:00+00,Weste,2014-12-09 00:00:00+00,Laurene,#,4140,1,LOWER
24625,Oakland City Council,CA,10339,431,,LOCAL,Oakland,1,2013-01-07 00:00:00+00,Brunner,0001-01-01 00:00:00+00,Jane,#,2823,1,LOWER
79791,California Senate,CA,60242,752736,Republican,STATE,,16,2014-12-01 00:00:00+00,Vidak,2013-08-12 00:00:00+00,Andy,#,1403,1,UPPER
195062,Inglewood City Council,CA,171986,858734,,LOCAL,Inglewood,3,2019-06-01 00:00:00+00,Morales,2006-01-01 00:00:00+00,Eloy,#,4087,1,LOWER
